fig_id	baseline	group_id	group_type
fig|511145.183.peg.4361	41.4085957978527	511145.183:idnDOTR	operon
fig|511145.183.peg.4364	42.3426507474662	511145.183:Crp-2	modulon
fig|511145.183.peg.4364	42.3426507474662	511145.183:GntR/TyrR	modulon
fig|511145.183.peg.4364	42.3426507474662	511145.183:AR4	regulon
fig|511145.183.peg.4364	42.3426507474662	511145.183:idnDOTR	operon
fig|511145.183.peg.4377	36.345039201641	511145.183:AR4	regulon
fig|511145.183.peg.4377	36.345039201641	511145.183:yjhBC	operon
fig|511145.183.peg.4379	58.0324894374369	511145.183:AR4	regulon
fig|511145.183.peg.4379	58.0324894374369	511145.183:yjhD	operon
fig|511145.183.peg.4401	80.1058231553173	511145.183:AR4	regulon
fig|511145.183.peg.4401	80.1058231553173	511145.183:yjhIHG	operon
fig|511145.183.peg.4404	71.0889237304284	511145.183:AR4	regulon
fig|511145.183.peg.4404	71.0889237304284	511145.183:sgcXBCQAER	operon
fig|511145.183.peg.4406	70.4977722307021	511145.183:AR4	regulon
fig|511145.183.peg.4406	70.4977722307021	511145.183:sgcXBCQAER	operon
fig|511145.183.peg.4409	50.9624622522545	511145.183:AR4	regulon
fig|511145.183.peg.4409	50.9624622522545	511145.183:sgcXBCQAER	operon
fig|511145.183.peg.4421	64.2958445651981	511145.183:uncharacterized-6	modulon
fig|511145.183.peg.4421	64.2958445651981	511145.183:AR4	regulon
fig|511145.183.peg.4421	64.2958445651981	511145.183:fimE	operon
fig|511145.183.peg.4427	73.2532251651402	511145.183:fimbriae	modulon
fig|511145.183.peg.4427	73.2532251651402	511145.183:AR4	regulon
fig|511145.183.peg.4427	73.2532251651402	511145.183:fimAICDFGH	operon
fig|511145.183.peg.4428	69.2910966503987	511145.183:fimbriae	modulon
fig|511145.183.peg.4428	69.2910966503987	511145.183:AR4	regulon
fig|511145.183.peg.4428	69.2910966503987	511145.183:fimAICDFGH	operon
fig|511145.183.peg.4438	77.1912706399139	511145.183:AR4	regulon
fig|511145.183.peg.4438	77.1912706399139	511145.183:hypT	operon
fig|511145.183.peg.4443	54.6127062222046	511145.183:membrane	modulon
fig|511145.183.peg.4443	54.6127062222046	511145.183:AR4	regulon
fig|511145.183.peg.4443	54.6127062222046	511145.183:kptA	operon
fig|511145.183.peg.4447	70.9443336869826	511145.183:AR4	regulon
fig|511145.183.peg.4447	70.9443336869826	511145.183:yjiML	operon
fig|511145.183.peg.4454	73.2140680683921	511145.183:AR4	regulon
fig|511145.183.peg.4454	73.2140680683921	511145.183:yjiR	operon
fig|511145.183.peg.4455	91.7610137300876	511145.183:AR4	regulon
fig|511145.183.peg.4455	91.7610137300876	511145.183:yjiS	operon
fig|511145.183.peg.4470	82.5046665591844	511145.183:AR4	regulon
fig|511145.183.peg.4470	82.5046665591844	511145.183:lgoT	operon
fig|511145.183.peg.4480	59.9239962322044	511145.183:AR4	regulon
fig|511145.183.peg.4480	59.9239962322044	511145.183:yjjQ-bglJ	operon
fig|511145.183.peg.4515	64.9492337840326	511145.183:AR4	regulon
fig|511145.183.peg.4515	64.9492337840326	511145.183:creABCD	operon
fig|511145.183.peg.4516	47.8764125486444	511145.183:AR4	regulon
fig|511145.183.peg.4516	47.8764125486444	511145.183:creABCD	operon
fig|511145.183.peg.43	60.3828494469966	511145.183:AR4	regulon
fig|511145.183.peg.43	60.3828494469966	511145.183:fixABCX	operon
fig|511145.183.peg.456	71.9213470485643	511145.183:SoxS	modulon
fig|511145.183.peg.456	71.9213470485643	511145.183:AR4	regulon
fig|511145.183.peg.456	71.9213470485643	511145.183:mdlAB	operon
fig|511145.183.peg.461	105.830397110162	511145.183:AR4	regulon
fig|511145.183.peg.461	105.830397110162	511145.183:tesB	operon
fig|511145.183.peg.44	49.1188929566233	511145.183:AR4	regulon
fig|511145.183.peg.44	49.1188929566233	511145.183:fixABCX	operon
fig|511145.183.peg.45	55.4538873955576	511145.183:AR4	regulon
fig|511145.183.peg.45	55.4538873955576	511145.183:yaaU	operon
fig|511145.183.peg.472	74.0194468258734	511145.183:AR4	regulon
fig|511145.183.peg.472	74.0194468258734	511145.183:acrR	operon
fig|511145.183.peg.485	58.2314467231175	511145.183:AR4	regulon
fig|511145.183.peg.485	58.2314467231175	511145.183:aes	operon
fig|511145.183.peg.500	50.0257549645879	511145.183:AR4	regulon
fig|511145.183.peg.500	50.0257549645879	511145.183:fetAB	operon
fig|511145.183.peg.512	53.6690848232226	511145.183:AR4	regulon
fig|511145.183.peg.512	53.6690848232226	511145.183:allS	operon
fig|511145.183.peg.517	48.7778776635481	511145.183:AllR/AraC/FucR	modulon
fig|511145.183.peg.517	48.7778776635481	511145.183:YgbI	modulon
fig|511145.183.peg.517	48.7778776635481	511145.183:AR4	regulon
fig|511145.183.peg.517	48.7778776635481	511145.183:gcl-hyi-glxR-ybbW-allB-ybbY-glxK	operon
fig|511145.183.peg.527	75.3877379660999	511145.183:AR4	regulon
fig|511145.183.peg.527	75.3877379660999	511145.183:fdrA-ylbEF-ybcF	operon
fig|511145.183.peg.534	72.2829695842048	511145.183:AR4	regulon
fig|511145.183.peg.534	72.2829695842048	511145.183:ybcI	operon
fig|511145.183.peg.541	47.2471224344439	511145.183:AR4	regulon
fig|511145.183.peg.541	47.2471224344439	511145.183:sfmHF	operon
fig|511145.183.peg.544	52.7651691348893	511145.183:AR4	regulon
fig|511145.183.peg.544	52.7651691348893	511145.183:intD	operon
fig|511145.183.peg.545	95.3469846161159	511145.183:AR4	regulon
fig|511145.183.peg.545	95.3469846161159	511145.183:ybcC	operon
fig|511145.183.peg.558	68.4030955725323	511145.183:AR4	regulon
fig|511145.183.peg.558	68.4030955725323	511145.183:ybcN-ninE-ybcO-rusA-ylcG	operon
fig|511145.183.peg.565	42.5440166110512	511145.183:AR4	regulon
fig|511145.183.peg.565	42.5440166110512	511145.183:essD-rrrD-rzpD	operon
fig|511145.183.peg.579	68.1560518145681	511145.183:AR4	regulon
fig|511145.183.peg.579	68.1560518145681	511145.183:nfrBA	operon
fig|511145.183.peg.586	80.9857474121772	511145.183:Copper	modulon
fig|511145.183.peg.586	80.9857474121772	511145.183:AR4	regulon
fig|511145.183.peg.586	80.9857474121772	511145.183:cusCFBA	operon
fig|511145.183.peg.587	81.4275719266397	511145.183:AR4	regulon
fig|511145.183.peg.587	81.4275719266397	511145.183:pheP	operon
fig|511145.183.peg.592	96.999107951041	511145.183:RpoS	modulon
fig|511145.183.peg.592	96.999107951041	511145.183:AR4	regulon
fig|511145.183.peg.592	96.999107951041	511145.183:ybdK	operon
fig|511145.183.peg.618	44.7538216994269	511145.183:AR4	regulon
fig|511145.183.peg.618	44.7538216994269	511145.183:ybdM	operon
fig|511145.183.peg.621	66.6924485775117	511145.183:AR4	regulon
fig|511145.183.peg.621	66.6924485775117	511145.183:dsbG	operon
fig|511145.183.peg.625	55.4627370022366	511145.183:AR4	regulon
fig|511145.183.peg.625	55.4627370022366	511145.183:ybdR	operon
fig|511145.183.peg.631	84.2913562234345	511145.183:AR4	regulon
fig|511145.183.peg.631	84.2913562234345	511145.183:citCDEFXG	operon
fig|511145.183.peg.634	67.0086732643596	511145.183:AR4	regulon
fig|511145.183.peg.634	67.0086732643596	511145.183:citCDEFXG	operon
fig|511145.183.peg.638	70.30823810195	511145.183:ArcA-1	modulon
fig|511145.183.peg.638	70.30823810195	511145.183:Fnr	modulon
fig|511145.183.peg.638	70.30823810195	511145.183:AR4	regulon
fig|511145.183.peg.638	70.30823810195	511145.183:dcuC	operon
fig|511145.183.peg.639	68.3640047773049	511145.183:AR4	regulon
fig|511145.183.peg.639	68.3640047773049	511145.183:pagP	operon
fig|511145.183.peg.656	55.9345068812894	511145.183:AR4	regulon
fig|511145.183.peg.656	55.9345068812894	511145.183:leuS-lptE-holA-nadD-cobC	operon
fig|511145.183.peg.668	47.0951279665732	511145.183:AR4	regulon
fig|511145.183.peg.668	47.0951279665732	511145.183:hscC	operon
fig|511145.183.peg.692	51.4599358870049	511145.183:NagC/TyrR	modulon
fig|511145.183.peg.692	51.4599358870049	511145.183:AR4	regulon
fig|511145.183.peg.692	51.4599358870049	511145.183:chiPQ	operon
fig|511145.183.peg.697	68.5264801881147	511145.183:AR4	regulon
fig|511145.183.peg.697	68.5264801881147	511145.183:ybfF	operon
fig|511145.183.peg.701	39.3186165238799	511145.183:AR4	regulon
fig|511145.183.peg.701	39.3186165238799	511145.183:ybfHG	operon
fig|511145.183.peg.713	75.6994814628692	511145.183:AR4	regulon
fig|511145.183.peg.713	75.6994814628692	511145.183:rhsC-ybfB	operon
fig|511145.183.peg.7	81.2175961533397	511145.183:AR4	regulon
fig|511145.183.peg.7	81.2175961533397	511145.183:yaaJ	operon
fig|511145.183.peg.722	66.4507818739025	511145.183:ArgR	modulon
fig|511145.183.peg.722	66.4507818739025	511145.183:AR4	regulon
fig|511145.183.peg.722	66.4507818739025	511145.183:dtpD	operon
fig|511145.183.peg.731	33.6146505231666	511145.183:AR4	regulon
fig|511145.183.peg.731	33.6146505231666	511145.183:ybgQPO	operon
fig|511145.183.peg.743	46.9503540212061	511145.183:AR4	regulon
fig|511145.183.peg.743	46.9503540212061	511145.183:mngR	operon
fig|511145.183.peg.744	57.023600651808	511145.183:AR4	regulon
fig|511145.183.peg.744	57.023600651808	511145.183:mngAB	operon
fig|511145.183.peg.760	98.5756472997379	511145.183:AR4	regulon
fig|511145.183.peg.760	98.5756472997379	511145.183:zitB	operon
fig|511145.183.peg.769	111.203615220156	511145.183:AR4	regulon
fig|511145.183.peg.769	111.203615220156	511145.183:modEF	operon
fig|511145.183.peg.770	90.6534418929075	511145.183:AR4	regulon
fig|511145.183.peg.770	90.6534418929075	511145.183:modEF	operon
fig|511145.183.peg.785	83.7172574774933	511145.183:AR4	regulon
fig|511145.183.peg.785	83.7172574774933	511145.183:bioBFCD	operon
fig|511145.183.peg.786	71.8909451542876	511145.183:AR4	regulon
fig|511145.183.peg.786	71.8909451542876	511145.183:bioBFCD	operon
fig|511145.183.peg.787	67.826263804786	511145.183:AR4	regulon
fig|511145.183.peg.787	67.826263804786	511145.183:bioBFCD	operon
fig|511145.183.peg.798	72.409118815242	511145.183:RpoS	modulon
fig|511145.183.peg.798	72.409118815242	511145.183:AR4	regulon
fig|511145.183.peg.798	72.409118815242	511145.183:ybhP-clsB-ybhN	operon
fig|511145.183.peg.801	67.5435164477799	511145.183:CecR	modulon
fig|511145.183.peg.801	67.5435164477799	511145.183:AR4	regulon
fig|511145.183.peg.801	67.5435164477799	511145.183:cecR-ybhGFSR	operon
fig|511145.183.peg.817	60.8516526296497	511145.183:RpoS	modulon
fig|511145.183.peg.817	60.8516526296497	511145.183:AR4	regulon
fig|511145.183.peg.817	60.8516526296497	511145.183:ybiO	operon
fig|511145.183.peg.827	67.3652549902914	511145.183:AR4	regulon
fig|511145.183.peg.827	67.3652549902914	511145.183:mntR-ybiR	operon
fig|511145.183.peg.834	60.9231279091485	511145.183:AR4	regulon
fig|511145.183.peg.834	60.9231279091485	511145.183:fsaA	operon
fig|511145.183.peg.840	89.7137995368598	511145.183:AR4	regulon
fig|511145.183.peg.840	89.7137995368598	511145.183:iaaA-gsiABCD	operon
fig|511145.183.peg.843	28.1276963047754	511145.183:AR4	regulon
fig|511145.183.peg.843	28.1276963047754	511145.183:pdeI-dgcI	operon
fig|511145.183.peg.851	75.0173813104993	511145.183:uncharacterized-6	modulon
fig|511145.183.peg.851	75.0173813104993	511145.183:AR4	regulon
fig|511145.183.peg.851	75.0173813104993	511145.183:mdfA	operon
fig|511145.183.peg.853	59.9640934144734	511145.183:AR4	regulon
fig|511145.183.peg.853	59.9640934144734	511145.183:ybjJI	operon
fig|511145.183.peg.855	48.611495687806	511145.183:AR4	regulon
fig|511145.183.peg.855	48.611495687806	511145.183:rcdA	operon
fig|511145.183.peg.865	67.3889743199206	511145.183:AR4	regulon
fig|511145.183.peg.865	67.3889743199206	511145.183:potFGHI	operon
fig|511145.183.peg.866	46.3713009354799	511145.183:uncharacterized-2	modulon
fig|511145.183.peg.866	46.3713009354799	511145.183:AR4	regulon
fig|511145.183.peg.866	46.3713009354799	511145.183:potFGHI	operon
fig|511145.183.peg.867	75.7310593260524	511145.183:AR4	regulon
fig|511145.183.peg.867	75.7310593260524	511145.183:potFGHI	operon
fig|511145.183.peg.868	61.5076337636554	511145.183:AR4	regulon
fig|511145.183.peg.868	61.5076337636554	511145.183:ybjO-rlmC	operon
fig|511145.183.peg.869	70.0143843090412	511145.183:AR4	regulon
fig|511145.183.peg.869	70.0143843090412	511145.183:ybjO-rlmC	operon
fig|511145.183.peg.878	91.7148726489546	511145.183:AR4	regulon
fig|511145.183.peg.878	91.7148726489546	511145.183:ybjS	operon
fig|511145.183.peg.883	58.6445338694606	511145.183:nitrate-related	modulon
fig|511145.183.peg.883	58.6445338694606	511145.183:AR4	regulon
fig|511145.183.peg.883	58.6445338694606	511145.183:hcp-hcr-poxB-ltaE-ybjT	operon
fig|511145.183.peg.896	82.4399572599307	511145.183:AR4	regulon
fig|511145.183.peg.896	82.4399572599307	511145.183:cydDC	operon
fig|511145.183.peg.946	67.8556111176459	511145.183:AR4	regulon
fig|511145.183.peg.946	67.8556111176459	511145.183:ssuEADCB	operon
fig|511145.183.peg.948	65.776940979245	511145.183:Cbl+CysB	modulon
fig|511145.183.peg.948	65.776940979245	511145.183:AR4	regulon
fig|511145.183.peg.948	65.776940979245	511145.183:ssuEADCB	operon
fig|511145.183.peg.950	61.5757299890052	511145.183:Cbl+CysB	modulon
fig|511145.183.peg.950	61.5757299890052	511145.183:AR4	regulon
fig|511145.183.peg.950	61.5757299890052	511145.183:ssuEADCB	operon
fig|511145.183.peg.963	74.116639070185	511145.183:AR4	regulon
fig|511145.183.peg.963	74.116639070185	511145.183:pqiABC	operon
fig|511145.183.peg.972	54.474895056103	511145.183:AR4	regulon
fig|511145.183.peg.972	54.474895056103	511145.183:sxy	operon
fig|511145.183.peg.973	66.7858339869233	511145.183:AR4	regulon
fig|511145.183.peg.973	66.7858339869233	511145.183:yccFS	operon
fig|511145.183.peg.977	54.0220310532952	511145.183:AR4	regulon
fig|511145.183.peg.977	54.0220310532952	511145.183:yccT	operon
fig|511145.183.peg.995	52.8472562689723	511145.183:AR4	regulon
fig|511145.183.peg.995	52.8472562689723	511145.183:gfcE-etp-etk	operon
fig|511145.183.peg.996	58.5368864179803	511145.183:AR4	regulon
fig|511145.183.peg.996	58.5368864179803	511145.183:gfcE-etp-etk	operon
fig|511145.183.peg.997	54.5066822096832	511145.183:AR4	regulon
fig|511145.183.peg.997	54.5066822096832	511145.183:gfcE-etp-etk	operon
fig|511145.183.peg.1000	61.539183993541	511145.183:AR4	regulon
fig|511145.183.peg.1000	61.539183993541	511145.183:gfcBCD	operon
fig|511145.183.peg.1009	56.1643641873597	511145.183:AR4	regulon
fig|511145.183.peg.1009	56.1643641873597	511145.183:torT	operon
fig|511145.183.peg.1010	62.3237273779879	511145.183:AR4	regulon
fig|511145.183.peg.1010	62.3237273779879	511145.183:torR	operon
fig|511145.183.peg.1029	135.275874181158	511145.183:AR5	regulon
fig|511145.183.peg.1029	135.275874181158	511145.183:putA	operon
fig|511145.183.peg.1032	96.25285131919	511145.183:AR5	regulon
fig|511145.183.peg.1032	96.25285131919	511145.183:putP	operon
fig|511145.183.peg.1210	186.49974600111	511145.183:ArcA-1	modulon
fig|511145.183.peg.1210	186.49974600111	511145.183:Lrp	modulon
fig|511145.183.peg.1210	186.49974600111	511145.183:AR5	regulon
fig|511145.183.peg.1210	186.49974600111	511145.183:dadAX	operon
fig|511145.183.peg.1660	158.260784732257	511145.183:iron-related	modulon
fig|511145.183.peg.1660	158.260784732257	511145.183:AR5	regulon
fig|511145.183.peg.1660	158.260784732257	511145.183:fumAC	operon
fig|511145.183.peg.1755	228.349328599922	511145.183:Cra	modulon
fig|511145.183.peg.1755	228.349328599922	511145.183:AR5	regulon
fig|511145.183.peg.1755	228.349328599922	511145.183:ppsA	operon
fig|511145.183.peg.2538	153.281230011743	511145.183:AR5	regulon
fig|511145.183.peg.2538	153.281230011743	511145.183:maeB	operon
fig|511145.183.peg.350	101.870290998047	511145.183:ArcA-1	modulon
fig|511145.183.peg.350	101.870290998047	511145.183:AR5	regulon
fig|511145.183.peg.350	101.870290998047	511145.183:mhpR-lacI	operon
fig|511145.183.peg.1119	35.0465154490226	511145.183:Fur-1	modulon
fig|511145.183.peg.1119	35.0465154490226	511145.183:AR6	regulon
fig|511145.183.peg.1119	35.0465154490226	511145.183:fhuE	operon
fig|511145.183.peg.1758	136.404384434567	511145.183:Fur-1	modulon
fig|511145.183.peg.1758	136.404384434567	511145.183:AR6	regulon
fig|511145.183.peg.1758	136.404384434567	511145.183:ydiE	operon
fig|511145.183.peg.2747	108.458733535962	511145.183:Fur-1	modulon
fig|511145.183.peg.2747	108.458733535962	511145.183:AR6	regulon
fig|511145.183.peg.2747	108.458733535962	511145.183:nrdHIEF	operon
fig|511145.183.peg.2748	80.4921968231427	511145.183:Fur-1	modulon
fig|511145.183.peg.2748	80.4921968231427	511145.183:AR6	regulon
fig|511145.183.peg.2748	80.4921968231427	511145.183:nrdHIEF	operon
fig|511145.183.peg.2749	61.6093044867429	511145.183:Fur-1	modulon
fig|511145.183.peg.2749	61.6093044867429	511145.183:AR6	regulon
fig|511145.183.peg.2749	61.6093044867429	511145.183:nrdHIEF	operon
fig|511145.183.peg.600	125.862754673975	511145.183:Fur-1	modulon
fig|511145.183.peg.600	125.862754673975	511145.183:AR6	regulon
fig|511145.183.peg.600	125.862754673975	511145.183:fes-ybdZ-entF-fepE	operon
fig|511145.183.peg.601	100.409524528415	511145.183:Fur-1	modulon
fig|511145.183.peg.601	100.409524528415	511145.183:AR6	regulon
fig|511145.183.peg.601	100.409524528415	511145.183:fes-ybdZ-entF-fepE	operon
fig|511145.183.peg.608	91.8562521046345	511145.183:Fur-1	modulon
fig|511145.183.peg.608	91.8562521046345	511145.183:Fur-2	modulon
fig|511145.183.peg.608	91.8562521046345	511145.183:AR6	regulon
fig|511145.183.peg.608	91.8562521046345	511145.183:fepB	operon
fig|511145.183.peg.612	116.548124937278	511145.183:efeU-repair	modulon
fig|511145.183.peg.612	116.548124937278	511145.183:Fur-1	modulon
fig|511145.183.peg.612	116.548124937278	511145.183:AR6	regulon
fig|511145.183.peg.612	116.548124937278	511145.183:entCEBAH	operon
fig|511145.183.peg.813	53.8750083149518	511145.183:Fur-1	modulon
fig|511145.183.peg.813	53.8750083149518	511145.183:AR6	regulon
fig|511145.183.peg.813	53.8750083149518	511145.183:ybiX	operon
fig|511145.183.peg.814	61.5555302818982	511145.183:Fur-1	modulon
fig|511145.183.peg.814	61.5555302818982	511145.183:AR6	regulon
fig|511145.183.peg.814	61.5555302818982	511145.183:fiu	operon
fig|511145.183.peg.1035	83.8369065093204	511145.183:efeU-repair	modulon
fig|511145.183.peg.1035	83.8369065093204	511145.183:FecI	modulon
fig|511145.183.peg.1035	83.8369065093204	511145.183:AR7	regulon
fig|511145.183.peg.1035	83.8369065093204	511145.183:efeOB	operon
fig|511145.183.peg.1071	70.3515390673624	511145.183:AR7	regulon
fig|511145.183.peg.1071	70.3515390673624	511145.183:yceA	operon
fig|511145.183.peg.2279	109.509493170014	511145.183:ArcA-1	modulon
fig|511145.183.peg.2279	109.509493170014	511145.183:Pyruvate	modulon
fig|511145.183.peg.2279	109.509493170014	511145.183:yheO-KO	modulon
fig|511145.183.peg.2279	109.509493170014	511145.183:AR7	regulon
fig|511145.183.peg.2279	109.509493170014	511145.183:mqo	operon
fig|511145.183.peg.1037	138.728126839672	511145.183:ArcA-1	modulon
fig|511145.183.peg.1037	138.728126839672	511145.183:Crp-1	modulon
fig|511145.183.peg.1037	138.728126839672	511145.183:AR8	regulon
fig|511145.183.peg.1037	138.728126839672	511145.183:phoH	operon
fig|511145.183.peg.1038	51.7714280933267	511145.183:AR9	regulon
fig|511145.183.peg.1038	51.7714280933267	511145.183:pgaABCD	operon
fig|511145.183.peg.1039	36.0444366559085	511145.183:AR9	regulon
fig|511145.183.peg.1039	36.0444366559085	511145.183:pgaABCD	operon
fig|511145.183.peg.1042	46.6400888467229	511145.183:AR9	regulon
fig|511145.183.peg.1042	46.6400888467229	511145.183:dgcT	operon
fig|511145.183.peg.1051	42.4862771730078	511145.183:curli	modulon
fig|511145.183.peg.1051	42.4862771730078	511145.183:AR9	regulon
fig|511145.183.peg.1051	42.4862771730078	511145.183:csgDEFG	operon
fig|511145.183.peg.1020	404.787418159804	511145.183:AR9	regulon
fig|511145.183.peg.1020	404.787418159804	511145.183:ymdF	operon
fig|511145.183.peg.1057	33.5046244240263	511145.183:AR9	regulon
fig|511145.183.peg.1057	33.5046244240263	511145.183:csgBAC	operon
fig|511145.183.peg.1062	47.8315499810648	511145.183:AR9	regulon
fig|511145.183.peg.1062	47.8315499810648	511145.183:ymdAB-clsC	operon
fig|511145.183.peg.1069	70.7532486482549	511145.183:SoxS	modulon
fig|511145.183.peg.1069	70.7532486482549	511145.183:AR9	regulon
fig|511145.183.peg.1069	70.7532486482549	511145.183:mdtG	operon
fig|511145.183.peg.107	52.8798848449792	511145.183:AR9	regulon
fig|511145.183.peg.107	52.8798848449792	511145.183:ppdD-hofBC	operon
fig|511145.183.peg.1171	30.5513029130613	511145.183:AR9	regulon
fig|511145.183.peg.1171	30.5513029130613	511145.183:ymfTLMNR-beeE-jayE-ymfQ-ycfK-tfaP	operon
fig|511145.183.peg.1217	32.8014801989369	511145.183:AR9	regulon
fig|511145.183.peg.1217	32.8014801989369	511145.183:ycgY	operon
fig|511145.183.peg.1223	50.1056055012891	511145.183:AR9	regulon
fig|511145.183.peg.1223	50.1056055012891	511145.183:dhaR	operon
fig|511145.183.peg.1224	40.2886894538014	511145.183:AR9	regulon
fig|511145.183.peg.1224	40.2886894538014	511145.183:ycgV	operon
fig|511145.183.peg.1292	32.1613034936323	511145.183:AR9	regulon
fig|511145.183.peg.1292	32.1613034936323	511145.183:yciVOQ	operon
fig|511145.183.peg.1314	55.2119713822463	511145.183:RpoS	modulon
fig|511145.183.peg.1314	55.2119713822463	511145.183:AR9	regulon
fig|511145.183.peg.1314	55.2119713822463	511145.183:pdeR	operon
fig|511145.183.peg.1318	57.3655149231679	511145.183:AR9	regulon
fig|511145.183.peg.1318	57.3655149231679	511145.183:ycjD	operon
fig|511145.183.peg.1325	51.1285017257129	511145.183:PuuR	modulon
fig|511145.183.peg.1325	51.1285017257129	511145.183:AR9	regulon
fig|511145.183.peg.1325	51.1285017257129	511145.183:puuAP	operon
fig|511145.183.peg.129	72.0849976499881	511145.183:AR9	regulon
fig|511145.183.peg.129	72.0849976499881	511145.183:yadI	operon
fig|511145.183.peg.1340	58.796169153076	511145.183:AR9	regulon
fig|511145.183.peg.1340	58.796169153076	511145.183:ycjMNOPQRSTUV-ymjB	operon
fig|511145.183.peg.1344	54.3001802418143	511145.183:AR9	regulon
fig|511145.183.peg.1344	54.3001802418143	511145.183:ycjMNOPQRSTUV-ymjB	operon
fig|511145.183.peg.1346	53.4061499241466	511145.183:AR9	regulon
fig|511145.183.peg.1346	53.4061499241466	511145.183:ycjMNOPQRSTUV-ymjB	operon
fig|511145.183.peg.1349	42.9286581035733	511145.183:AR9	regulon
fig|511145.183.peg.1349	42.9286581035733	511145.183:ompG	operon
fig|511145.183.peg.1350	31.5088719877614	511145.183:AR9	regulon
fig|511145.183.peg.1350	31.5088719877614	511145.183:ycjW	operon
fig|511145.183.peg.1348	132.572391372078	511145.183:AR9	regulon
fig|511145.183.peg.1358	43.1674982414108	511145.183:AR9	regulon
fig|511145.183.peg.1358	43.1674982414108	511145.183:ycjY-ymjDC-mpaA	operon
fig|511145.183.peg.1359	44.948983362275	511145.183:AR9	regulon
fig|511145.183.peg.1359	44.948983362275	511145.183:pgrR	operon
fig|511145.183.peg.1366	63.3721633471847	511145.183:AR9	regulon
fig|511145.183.peg.1366	63.3721633471847	511145.183:abgABT-ogt	operon
fig|511145.183.peg.1367	35.1571592838601	511145.183:AR9	regulon
fig|511145.183.peg.1367	35.1571592838601	511145.183:abgABT-ogt	operon
fig|511145.183.peg.1368	47.1192425286912	511145.183:AR9	regulon
fig|511145.183.peg.1368	47.1192425286912	511145.183:abgABT-ogt	operon
fig|511145.183.peg.1370	39.301522406251	511145.183:deletion-2	modulon
fig|511145.183.peg.1370	39.301522406251	511145.183:Nac	modulon
fig|511145.183.peg.1370	39.301522406251	511145.183:AR9	regulon
fig|511145.183.peg.1370	39.301522406251	511145.183:abgR	operon
fig|511145.183.peg.1372	45.3786654859065	511145.183:deletion-2	modulon
fig|511145.183.peg.1372	45.3786654859065	511145.183:RpoS	modulon
fig|511145.183.peg.1372	45.3786654859065	511145.183:AR9	regulon
fig|511145.183.peg.1372	45.3786654859065	511145.183:dgcM	operon
fig|511145.183.peg.1373	70.1089879290478	511145.183:deletion-2	modulon
fig|511145.183.peg.1373	70.1089879290478	511145.183:AR9	regulon
fig|511145.183.peg.1373	70.1089879290478	511145.183:zntB	operon
fig|511145.183.peg.1380	43.2491096857315	511145.183:deletion-2	modulon
fig|511145.183.peg.1380	43.2491096857315	511145.183:AR9	regulon
fig|511145.183.peg.1380	43.2491096857315	511145.183:recET-ralR-ydaC-xisR-intR	operon
fig|511145.183.peg.1381	29.4714611165754	511145.183:AR9	regulon
fig|511145.183.peg.1381	29.4714611165754	511145.183:recET-ralR-ydaC-xisR-intR	operon
fig|511145.183.peg.1390	50.5084563895508	511145.183:AR9	regulon
fig|511145.183.peg.1390	50.5084563895508	511145.183:ydaSTUVW-rzpR	operon
fig|511145.183.peg.1391	23.0059011248358	511145.183:deletion-2	modulon
fig|511145.183.peg.1391	23.0059011248358	511145.183:AR9	regulon
fig|511145.183.peg.1391	23.0059011248358	511145.183:ydaSTUVW-rzpR	operon
fig|511145.183.peg.1406	16.2825315133888	511145.183:AR9	regulon
fig|511145.183.peg.1406	16.2825315133888	511145.183:lomR_2-stfR-tfaR	operon
fig|511145.183.peg.138	27.2772427014117	511145.183:AR9	regulon
fig|511145.183.peg.138	27.2772427014117	511145.183:yadMLKC	operon
fig|511145.183.peg.1420	41.0101464767204	511145.183:deletion-2	modulon
fig|511145.183.peg.1420	41.0101464767204	511145.183:Nac	modulon
fig|511145.183.peg.1420	41.0101464767204	511145.183:AR9	regulon
fig|511145.183.peg.1420	41.0101464767204	511145.183:feaR	operon
fig|511145.183.peg.1422	29.8940427277039	511145.183:deletion-2	modulon
fig|511145.183.peg.1422	29.8940427277039	511145.183:AR9	regulon
fig|511145.183.peg.1422	29.8940427277039	511145.183:tynA	operon
fig|511145.183.peg.1425	44.4272087242348	511145.183:AR9	regulon
fig|511145.183.peg.1425	44.4272087242348	511145.183:paaABCDEFGHIJK	operon
fig|511145.183.peg.1426	43.1476301089121	511145.183:AR9	regulon
fig|511145.183.peg.1426	43.1476301089121	511145.183:paaABCDEFGHIJK	operon
fig|511145.183.peg.1429	47.6701519320086	511145.183:AR9	regulon
fig|511145.183.peg.1429	47.6701519320086	511145.183:paaABCDEFGHIJK	operon
fig|511145.183.peg.1430	64.8465587978824	511145.183:AR9	regulon
fig|511145.183.peg.1430	64.8465587978824	511145.183:paaABCDEFGHIJK	operon
fig|511145.183.peg.1431	56.5755220108199	511145.183:AR9	regulon
fig|511145.183.peg.1431	56.5755220108199	511145.183:paaABCDEFGHIJK	operon
fig|511145.183.peg.1432	50.104331205118	511145.183:deletion-2	modulon
fig|511145.183.peg.1432	50.104331205118	511145.183:AR9	regulon
fig|511145.183.peg.1432	50.104331205118	511145.183:paaABCDEFGHIJK	operon
fig|511145.183.peg.1433	55.1191319406038	511145.183:AR9	regulon
